feature,target,spearman_rho,p_value,significant
cat___other__,liana,-0.042,0.22513,False
cat___other__,mcrepair,0.035,0.31189,False
cat___other__,mulpor,-0.0377,0.27704,False
cat___other__,rap-gen,-0.0181,0.60166,False
cat___other__,recoder,-0.0304,0.3797,False
cat___other__,repilot,-0.0448,0.19623,False
cat___other__,rewardrepair,-0.0581,0.09321,False
cat___other__,selfapr,-0.0291,0.40055,False
cat___other__,t5apr,-0.0556,0.10859,False
cat___other__,tare,-0.0448,0.19623,False
cat___other__,tenure,-0.0282,0.416,False
cat___other__,thinkrepair,-0.0591,0.08814,False
cat___other__,transfer,-0.0037,0.9148,False
cat___other__,num_tools_fixed,-0.063,0.06867,False
cat___other__,any_tool_fixed,-0.0444,0.19965,False
flesch,alpharepair,0.0505,0.14467,False
flesch,arja-e,0.1234,0.00035,True
flesch,chatrepair,0.0632,0.06783,False
flesch,circle,-0.0069,0.84291,False
flesch,coconut,0.0528,0.12743,False
flesch,codex,0.0361,0.29684,False
flesch,cure,0.0145,0.67464,False
flesch,dear,0.0828,0.01667,True
flesch,dlfix,0.028,0.41956,False
flesch,fitrepair,0.0243,0.48354,False
flesch,gamma,0.0193,0.57787,False
flesch,iter,0.0767,0.02667,True
flesch,knod,-0.0108,0.75457,False
flesch,liana,-0.0154,0.65634,False
flesch,mcrepair,0.0002,0.9961,False
flesch,mulpor,0.0123,0.72299,False
flesch,rap-gen,-0.0459,0.18541,False
flesch,recoder,0.0089,0.79702,False
flesch,repilot,0.0389,0.26102,False
flesch,rewardrepair,0.0212,0.54,False
flesch,selfapr,0.0242,0.48409,False
flesch,t5apr,0.0183,0.5972,False
flesch,tare,0.0645,0.06251,False
flesch,tenure,0.0279,0.42084,False
flesch,thinkrepair,0.0314,0.36416,False
flesch,transfer,0.0814,0.0187,True
flesch,num_tools_fixed,0.094,0.00659,True
flesch,any_tool_fixed,0.1161,0.00078,True
fog,alpharepair,-0.0324,0.34968,False
fog,arja-e,0.0191,0.58246,False
fog,chatrepair,-0.1063,0.0021,True
fog,circle,-0.0656,0.05818,False
fog,coconut,-0.0241,0.48724,False
fog,codex,-0.0551,0.11159,False
fog,cure,-0.1008,0.00354,True
fog,dear,-0.0332,0.33775,False
fog,dlfix,-0.0792,0.02203,True
fog,fitrepair,-0.0605,0.08077,False
fog,gamma,0.0597,0.08461,False
fog,iter,-0.0885,0.01054,True
fog,knod,-0.0809,0.0194,True
fog,liana,-0.11,0.00145,True
fog,mcrepair,-0.0633,0.06755,False
fog,mulpor,-0.056,0.1056,False
fog,rap-gen,-0.0382,0.26977,False
fog,recoder,-0.0915,0.00814,True
fog,repilot,-0.0652,0.05957,False
fog,rewardrepair,-0.0557,0.1077,False
fog,selfapr,-0.1112,0.00129,True
fog,t5apr,-0.0497,0.15128,False
fog,tare,-0.0789,0.0226,True
fog,tenure,-0.0239,0.48952,False
fog,thinkrepair,-0.0587,0.08984,False
fog,transfer,0.1275,0.00022,True
fog,num_tools_fixed,-0.0474,0.17153,False
fog,any_tool_fixed,0.0101,0.77135,False
lix,alpharepair,-0.0056,0.87222,False
lix,arja-e,0.0446,0.19765,False
lix,chatrepair,-0.0575,0.09692,False
lix,circle,-0.0264,0.44639,False
lix,coconut,-0.0401,0.2468,False
lix,codex,0.0242,0.48491,False
lix,cure,-0.0872,0.01175,True
lix,dear,-0.0035,0.92069,False
lix,dlfix,-0.0365,0.29173,False
lix,fitrepair,-0.03,0.38734,False
lix,gamma,0.0308,0.374,False
lix,iter,-0.0534,0.1229,False
lix,knod,-0.0342,0.32343,False
lix,liana,-0.0602,0.08236,False
lix,mcrepair,-0.0259,0.45524,False
lix,mulpor,-0.0673,0.05174,False
lix,rap-gen,-0.004,0.90782,False
lix,recoder,-0.0128,0.71278,False
lix,repilot,-0.0158,0.64868,False
lix,rewardrepair,-0.0273,0.43136,False
lix,selfapr,-0.0526,0.129,False
lix,t5apr,-0.0299,0.38802,False
lix,tare,-0.0201,0.56183,False
lix,tenure,-0.0309,0.37289,False
lix,thinkrepair,-0.0633,0.06758,False
lix,transfer,0.0795,0.02162,True
lix,num_tools_fixed,-0.0372,0.28321,False
lix,any_tool_fixed,-0.0091,0.79367,False
kincaid,alpharepair,-0.0524,0.13038,False
kincaid,arja-e,-0.1018,0.00324,True
kincaid,chatrepair,-0.0834,0.01599,True
kincaid,circle,-0.0051,0.8837,False
kincaid,coconut,-0.0482,0.1642,False
kincaid,codex,-0.049,0.15753,False
kincaid,cure,-0.0283,0.41351,False
kincaid,dear,-0.0893,0.00984,True
kincaid,dlfix,-0.0485,0.16129,False
kincaid,fitrepair,-0.0378,0.27514,False
kincaid,gamma,-0.0146,0.67449,False
kincaid,iter,-0.0826,0.01698,True
kincaid,knod,-0.0038,0.91354,False
kincaid,liana,-0.017,0.6236,False
kincaid,mcrepair,-0.0073,0.83341,False
kincaid,mulpor,-0.0256,0.46076,False
kincaid,rap-gen,0.0454,0.19046,False
kincaid,recoder,-0.0304,0.38105,False
kincaid,repilot,-0.0533,0.12379,False
kincaid,rewardrepair,-0.0307,0.37542,False
kincaid,selfapr,-0.0361,0.29775,False
kincaid,t5apr,-0.0341,0.32531,False
kincaid,tare,-0.0777,0.02477,True
kincaid,tenure,-0.0352,0.30972,False
kincaid,thinkrepair,-0.0482,0.16363,False
kincaid,transfer,-0.044,0.20432,False
kincaid,num_tools_fixed,-0.098,0.00461,True
kincaid,any_tool_fixed,-0.1066,0.00203,True
ari,alpharepair,-0.0267,0.44043,False
ari,arja-e,-0.1371,7e-05,True
ari,chatrepair,-0.0359,0.29963,False
ari,circle,0.0214,0.53756,False
ari,coconut,-0.0438,0.20559,False
ari,codex,-0.0194,0.57475,False
ari,cure,-0.0053,0.8777,False
ari,dear,-0.09,0.00929,True
ari,dlfix,-0.0195,0.57277,False
ari,fitrepair,-0.0008,0.98127,False
ari,gamma,-0.0441,0.20283,False
ari,iter,-0.0534,0.12278,False
ari,knod,0.0205,0.55509,False
ari,liana,0.0458,0.18602,False
ari,mcrepair,0.0213,0.53817,False
ari,mulpor,-0.021,0.54524,False
ari,rap-gen,0.0396,0.25284,False
ari,recoder,0.027,0.43569,False
ari,repilot,-0.0124,0.72114,False
ari,rewardrepair,-0.0174,0.61584,False
ari,selfapr,-0.0271,0.43491,False
ari,t5apr,-0.0071,0.83838,False
ari,tare,-0.0212,0.54074,False
ari,tenure,-0.0301,0.38488,False
ari,thinkrepair,-0.027,0.43603,False
ari,transfer,-0.1414,4e-05,True
ari,num_tools_fixed,-0.0996,0.00396,True
ari,any_tool_fixed,-0.1432,3e-05,True
coleman_liau,alpharepair,-0.0352,0.31029,False
coleman_liau,arja-e,-0.1411,4e-05,True
coleman_liau,chatrepair,-0.0456,0.18805,False
coleman_liau,circle,0.006,0.86337,False
coleman_liau,coconut,-0.0512,0.13903,False
coleman_liau,codex,-0.0199,0.56631,False
coleman_liau,cure,-0.0061,0.85938,False
coleman_liau,dear,-0.0891,0.00997,True
coleman_liau,dlfix,-0.0199,0.56498,False
coleman_liau,fitrepair,-0.0076,0.82615,False
coleman_liau,gamma,-0.0351,0.31171,False
coleman_liau,iter,-0.0676,0.05092,False
coleman_liau,knod,0.0158,0.64932,False
coleman_liau,liana,0.0398,0.25044,False
coleman_liau,mcrepair,0.009,0.79424,False
coleman_liau,mulpor,-0.0059,0.86509,False
coleman_liau,rap-gen,0.0384,0.2674,False
coleman_liau,recoder,0.0161,0.6414,False
coleman_liau,repilot,-0.0208,0.54871,False
coleman_liau,rewardrepair,-0.0187,0.5885,False
coleman_liau,selfapr,-0.0244,0.4822,False
coleman_liau,t5apr,-0.0069,0.84199,False
coleman_liau,tare,-0.0343,0.32265,False
coleman_liau,tenure,-0.0287,0.4068,False
coleman_liau,thinkrepair,-0.0195,0.57304,False
coleman_liau,transfer,-0.1202,0.0005,True
coleman_liau,num_tools_fixed,-0.0902,0.0091,True
coleman_liau,any_tool_fixed,-0.1256,0.00028,True
smog,alpharepair,-0.0392,0.25831,False
smog,arja-e,-0.0475,0.17073,False
smog,chatrepair,-0.1121,0.00118,True
smog,circle,-0.068,0.04949,True
smog,coconut,-0.0841,0.01503,True
smog,codex,-0.0704,0.0421,True
smog,cure,-0.1348,9e-05,True
smog,dear,-0.0583,0.09206,False
smog,dlfix,-0.0903,0.00902,True
smog,fitrepair,-0.072,0.03753,True
smog,gamma,0.0608,0.07935,False
smog,iter,-0.1213,0.00044,True
smog,knod,-0.0829,0.01664,True
smog,liana,-0.0942,0.00645,True
smog,mcrepair,-0.095,0.00602,True
smog,mulpor,-0.0988,0.00428,True
smog,rap-gen,-0.0643,0.0632,False
smog,recoder,-0.0952,0.00592,True
smog,repilot,-0.0599,0.08369,False
smog,rewardrepair,-0.0919,0.00788,True
smog,selfapr,-0.1173,0.00068,True
smog,t5apr,-0.0461,0.18358,False
smog,tare,-0.0777,0.02477,True
smog,tenure,-0.0361,0.29696,False
smog,thinkrepair,-0.0832,0.01616,True
smog,transfer,0.0688,0.04685,True
smog,num_tools_fixed,-0.0876,0.01132,True
smog,any_tool_fixed,-0.0441,0.20332,False
percent_agreement,alpharepair,0.0544,0.11627,False
percent_agreement,arja-e,0.0547,0.11448,False
percent_agreement,chatrepair,0.0922,0.00766,True
percent_agreement,circle,0.0308,0.37369,False
percent_agreement,coconut,0.0279,0.42023,False
percent_agreement,codex,0.0563,0.10409,False
percent_agreement,cure,0.0303,0.38193,False
percent_agreement,dear,0.061,0.07827,False
percent_agreement,dlfix,0.0373,0.28115,False
percent_agreement,fitrepair,0.1159,0.00079,True
percent_agreement,gamma,0.0433,0.21115,False
percent_agreement,iter,0.0146,0.6743,False
percent_agreement,knod,0.067,0.05305,False
percent_agreement,liana,0.0058,0.86765,False
percent_agreement,mcrepair,0.0194,0.57583,False
percent_agreement,mulpor,0.0057,0.86939,False
percent_agreement,rap-gen,-0.0099,0.77524,False
percent_agreement,recoder,0.0267,0.44124,False
percent_agreement,repilot,0.0518,0.13468,False
percent_agreement,rewardrepair,0.0966,0.00521,True
percent_agreement,selfapr,0.0194,0.57516,False
percent_agreement,t5apr,0.0619,0.07374,False
percent_agreement,tare,0.0282,0.41653,False
percent_agreement,tenure,0.0706,0.04149,True
percent_agreement,thinkrepair,0.1099,0.00147,True
percent_agreement,transfer,0.0135,0.69786,False
percent_agreement,num_tools_fixed,0.0685,0.04785,True
percent_agreement,any_tool_fixed,0.0291,0.40142,False
cohens_kappa,alpharepair,0.0643,0.06329,False
cohens_kappa,arja-e,0.0706,0.04126,True
cohens_kappa,chatrepair,0.1027,0.00297,True
cohens_kappa,circle,0.037,0.2856,False
cohens_kappa,coconut,0.0255,0.46262,False
cohens_kappa,codex,0.0728,0.03554,True
cohens_kappa,cure,0.0248,0.47414,False
cohens_kappa,dear,0.0811,0.01912,True
cohens_kappa,dlfix,0.0495,0.15332,False
cohens_kappa,fitrepair,0.1222,0.0004,True
cohens_kappa,gamma,0.0213,0.53944,False
cohens_kappa,iter,0.0299,0.38892,False
cohens_kappa,knod,0.0634,0.06698,False
cohens_kappa,liana,0.0098,0.77739,False
cohens_kappa,mcrepair,0.0285,0.41065,False
cohens_kappa,mulpor,0.0009,0.9789,False
cohens_kappa,rap-gen,-0.0128,0.71225,False
cohens_kappa,recoder,0.0273,0.43114,False
cohens_kappa,repilot,0.0683,0.04837,True
cohens_kappa,rewardrepair,0.0899,0.00937,True
cohens_kappa,selfapr,0.0177,0.61033,False
cohens_kappa,t5apr,0.06,0.0832,False
cohens_kappa,tare,0.0352,0.30924,False
cohens_kappa,tenure,0.063,0.06897,False
cohens_kappa,thinkrepair,0.1028,0.00294,True
cohens_kappa,transfer,0.0142,0.68243,False
cohens_kappa,num_tools_fixed,0.071,0.04035,True
cohens_kappa,any_tool_fixed,0.0272,0.43208,False
actionability,alpharepair,0.0303,0.38232,False
actionability,arja-e,0.0222,0.52144,False
actionability,chatrepair,0.0509,0.14195,False
actionability,circle,0.0599,0.08369,False
actionability,coconut,0.0217,0.5305,False
actionability,codex,0.0557,0.10802,False
actionability,cure,0.0868,0.01205,True
actionability,dear,0.0211,0.54223,False
actionability,dlfix,0.0435,0.20918,False
actionability,fitrepair,0.0622,0.07251,False
actionability,gamma,0.0029,0.93233,False
actionability,iter,0.0648,0.06136,False
actionability,knod,0.0715,0.03881,True
actionability,liana,0.0568,0.10105,False
actionability,mcrepair,0.0328,0.34428,False
actionability,mulpor,0.0702,0.04259,True
actionability,rap-gen,0.0593,0.08691,False
actionability,recoder,0.0812,0.01901,True
actionability,repilot,0.0872,0.01169,True
actionability,rewardrepair,0.0486,0.16089,False
actionability,selfapr,0.0755,0.0291,True
actionability,t5apr,0.0782,0.02387,True
actionability,tare,0.0898,0.00944,True
actionability,tenure,0.0217,0.53084,False
actionability,thinkrepair,0.0535,0.12239,False
actionability,transfer,-0.0079,0.81908,False
actionability,num_tools_fixed,0.0676,0.05083,False
actionability,any_tool_fixed,0.0282,0.41586,False
clarity,alpharepair,0.0314,0.36495,False
clarity,arja-e,0.0644,0.0628,False
clarity,chatrepair,0.0688,0.04696,True
clarity,circle,0.0548,0.11364,False
clarity,coconut,0.0391,0.25936,False
clarity,codex,0.0839,0.01529,True
clarity,cure,0.0981,0.00456,True
clarity,dear,0.0298,0.39018,False
clarity,dlfix,0.0532,0.12422,False
clarity,fitrepair,0.057,0.09982,False
clarity,gamma,-0.0099,0.77612,False
clarity,iter,0.0834,0.01592,True
clarity,knod,0.0545,0.1153,False
clarity,liana,0.0504,0.14561,False
clarity,mcrepair,0.043,0.21483,False
clarity,mulpor,0.0704,0.04208,True
clarity,rap-gen,0.0698,0.04373,True
clarity,recoder,0.0691,0.04592,True
clarity,repilot,0.0895,0.00965,True
clarity,rewardrepair,0.0479,0.16687,False
clarity,selfapr,0.0581,0.09318,False
clarity,t5apr,0.0834,0.01589,True
clarity,tare,0.0865,0.01243,True
clarity,tenure,0.0238,0.49153,False
clarity,thinkrepair,0.0596,0.08508,False
clarity,transfer,-0.0238,0.49274,False
clarity,num_tools_fixed,0.074,0.03262,True
clarity,any_tool_fixed,0.0335,0.3339,False
specificity,alpharepair,0.0469,0.17531,False
specificity,arja-e,-0.0817,0.01826,True
specificity,chatrepair,0.0592,0.08742,False
specificity,circle,0.0664,0.05501,False
specificity,coconut,-0.0007,0.98476,False
specificity,codex,0.0546,0.11488,False
specificity,cure,0.0729,0.03511,True
specificity,dear,-0.0121,0.72789,False
specificity,dlfix,0.0332,0.33812,False
specificity,fitrepair,0.0829,0.01654,True
specificity,gamma,-0.0065,0.85057,False
specificity,iter,0.0385,0.2662,False
specificity,knod,0.0995,0.004,True
specificity,liana,0.067,0.0531,False
specificity,mcrepair,0.0337,0.33121,False
specificity,mulpor,0.0572,0.09841,False
specificity,rap-gen,0.0376,0.27748,False
specificity,recoder,0.0485,0.16151,False
specificity,repilot,0.0752,0.02979,True
specificity,rewardrepair,0.0598,0.08422,False
specificity,selfapr,0.0201,0.56223,False
specificity,t5apr,0.0673,0.0518,False
specificity,tare,0.0498,0.15081,False
specificity,tenure,0.0261,0.45183,False
specificity,thinkrepair,0.0444,0.20005,False
specificity,transfer,-0.1063,0.0021,True
specificity,num_tools_fixed,0.016,0.64521,False
specificity,any_tool_fixed,-0.0427,0.21803,False
reproducibility,alpharepair,0.0663,0.05561,False
reproducibility,arja-e,-0.0366,0.2903,False
reproducibility,chatrepair,0.0816,0.01831,True
reproducibility,circle,0.0851,0.01385,True
reproducibility,coconut,0.0269,0.43812,False
reproducibility,codex,0.0768,0.02657,True
reproducibility,cure,0.0976,0.00476,True
reproducibility,dear,-0.0078,0.8223,False
reproducibility,dlfix,0.0543,0.11675,False
reproducibility,fitrepair,0.0981,0.00455,True
reproducibility,gamma,-0.0135,0.69631,False
reproducibility,iter,0.0577,0.09574,False
reproducibility,knod,0.1168,0.00072,True
reproducibility,liana,0.0908,0.00863,True
reproducibility,mcrepair,0.0469,0.17569,False
reproducibility,mulpor,0.0466,0.17888,False
reproducibility,rap-gen,0.0443,0.20133,False
reproducibility,recoder,0.0644,0.06295,False
reproducibility,repilot,0.1107,0.00136,True
reproducibility,rewardrepair,0.0714,0.03918,True
reproducibility,selfapr,0.0462,0.18239,False
reproducibility,t5apr,0.0717,0.0383,True
reproducibility,tare,0.0831,0.01626,True
reproducibility,tenure,0.0359,0.30078,False
reproducibility,thinkrepair,0.0392,0.25765,False
reproducibility,transfer,-0.1449,3e-05,True
reproducibility,num_tools_fixed,0.0087,0.80081,False
reproducibility,any_tool_fixed,-0.0618,0.07421,False
reasoning_quality,alpharepair,0.0638,0.06523,False
reasoning_quality,arja-e,0.0619,0.07389,False
reasoning_quality,chatrepair,0.0321,0.35385,False
reasoning_quality,circle,0.0942,0.00645,True
reasoning_quality,coconut,0.1006,0.00362,True
reasoning_quality,codex,0.0245,0.47893,False
reasoning_quality,cure,0.0881,0.0109,True
reasoning_quality,dear,0.0299,0.38889,False
reasoning_quality,dlfix,0.0671,0.05246,False
reasoning_quality,fitrepair,0.0852,0.01379,True
reasoning_quality,gamma,0.0521,0.13236,False
reasoning_quality,iter,0.068,0.04945,True
reasoning_quality,knod,0.0304,0.37976,False
reasoning_quality,liana,0.0465,0.17904,False
reasoning_quality,mcrepair,0.0612,0.07736,False
reasoning_quality,mulpor,0.0316,0.36249,False
reasoning_quality,rap-gen,0.1043,0.00255,True
reasoning_quality,recoder,0.0759,0.02828,True
reasoning_quality,repilot,0.0737,0.03332,True
reasoning_quality,rewardrepair,0.0753,0.0296,True
reasoning_quality,selfapr,0.084,0.01519,True
reasoning_quality,t5apr,0.095,0.006,True
reasoning_quality,tare,0.0722,0.03706,True
reasoning_quality,tenure,0.0635,0.06657,False
reasoning_quality,thinkrepair,0.0644,0.06302,False
reasoning_quality,transfer,0.01,0.77291,False
reasoning_quality,num_tools_fixed,0.0818,0.01804,True
reasoning_quality,any_tool_fixed,0.0569,0.10054,False
technical_context,alpharepair,0.0105,0.76121,False
technical_context,arja-e,-0.0295,0.39389,False
technical_context,chatrepair,0.0136,0.69464,False
technical_context,circle,0.0686,0.04764,True
technical_context,coconut,0.0296,0.3935,False
technical_context,codex,0.0584,0.09194,False
technical_context,cure,0.0788,0.02276,True
technical_context,dear,0.0052,0.87992,False
technical_context,dlfix,0.0605,0.08063,False
technical_context,fitrepair,0.0394,0.25486,False
technical_context,gamma,-0.0111,0.74907,False
technical_context,iter,0.0508,0.14222,False
technical_context,knod,0.0617,0.07464,False
technical_context,liana,0.0718,0.03793,True
technical_context,mcrepair,0.038,0.27322,False
technical_context,mulpor,0.0662,0.05601,False
technical_context,rap-gen,0.0628,0.06976,False
technical_context,recoder,0.068,0.04937,True
technical_context,repilot,0.0598,0.08416,False
technical_context,rewardrepair,0.0664,0.05504,False
technical_context,selfapr,0.0773,0.02544,True
technical_context,t5apr,0.0475,0.17016,False
technical_context,tare,0.0578,0.09528,False
technical_context,tenure,-0.0217,0.53049,False
technical_context,thinkrepair,0.0076,0.82705,False
technical_context,transfer,-0.0253,0.46577,False
technical_context,num_tools_fixed,0.023,0.50638,False
technical_context,any_tool_fixed,-0.0127,0.71506,False
ambiguity,alpharepair,-0.1147,0.0009,True
ambiguity,arja-e,-0.0249,0.47185,False
ambiguity,chatrepair,-0.1113,0.00128,True
ambiguity,circle,-0.1157,0.00081,True
ambiguity,coconut,-0.0505,0.14485,False
ambiguity,codex,-0.101,0.00348,True
ambiguity,cure,-0.1272,0.00023,True
ambiguity,dear,-0.0276,0.4258,False
ambiguity,dlfix,-0.0963,0.00535,True
ambiguity,fitrepair,-0.1249,0.0003,True
ambiguity,gamma,-0.0018,0.95779,False
ambiguity,iter,-0.0717,0.03828,True
ambiguity,knod,-0.1427,4e-05,True
ambiguity,liana,-0.1172,0.00069,True
ambiguity,mcrepair,-0.066,0.05658,False
ambiguity,mulpor,-0.075,0.03013,True
ambiguity,rap-gen,-0.0675,0.05129,False
ambiguity,recoder,-0.095,0.00602,True
ambiguity,repilot,-0.1181,0.00063,True
ambiguity,rewardrepair,-0.0985,0.00437,True
ambiguity,selfapr,-0.0876,0.01133,True
ambiguity,t5apr,-0.104,0.00261,True
ambiguity,tare,-0.1026,0.003,True
ambiguity,tenure,-0.0724,0.03645,True
ambiguity,thinkrepair,-0.0494,0.1536,False
ambiguity,transfer,0.1275,0.00022,True
ambiguity,num_tools_fixed,-0.037,0.28498,False
ambiguity,any_tool_fixed,0.0438,0.20632,False
repair_readiness,alpharepair,0.0596,0.08542,False
repair_readiness,arja-e,0.0294,0.39671,False
repair_readiness,chatrepair,0.0593,0.08677,False
repair_readiness,circle,0.0821,0.01771,True
repair_readiness,coconut,0.072,0.03743,True
repair_readiness,codex,0.0608,0.079,False
repair_readiness,cure,0.103,0.00288,True
repair_readiness,dear,0.0363,0.29451,False
repair_readiness,dlfix,0.0581,0.09339,False
repair_readiness,fitrepair,0.0708,0.04085,True
repair_readiness,gamma,0.0106,0.75939,False
repair_readiness,iter,0.0776,0.02493,True
repair_readiness,knod,0.0719,0.03771,True
repair_readiness,liana,0.051,0.14097,False
repair_readiness,mcrepair,0.0487,0.15951,False
repair_readiness,mulpor,0.0599,0.08348,False
repair_readiness,rap-gen,0.0771,0.02596,True
repair_readiness,recoder,0.0586,0.09073,False
repair_readiness,repilot,0.071,0.04013,True
repair_readiness,rewardrepair,0.0632,0.06815,False
repair_readiness,selfapr,0.0674,0.05138,False
repair_readiness,t5apr,0.0747,0.03082,True
repair_readiness,tare,0.081,0.0193,True
repair_readiness,tenure,0.0343,0.32172,False
repair_readiness,thinkrepair,0.0361,0.2968,False
repair_readiness,transfer,-0.0389,0.26103,False
repair_readiness,num_tools_fixed,0.0468,0.17629,False
repair_readiness,any_tool_fixed,0.0044,0.89954,False
root_cause_evidence,alpharepair,0.0676,0.05094,False
root_cause_evidence,arja-e,0.0688,0.0468,True
root_cause_evidence,chatrepair,0.0481,0.16491,False
root_cause_evidence,circle,0.09,0.00927,True
root_cause_evidence,coconut,0.1194,0.00055,True
root_cause_evidence,codex,0.011,0.75203,False
root_cause_evidence,cure,0.0819,0.01797,True
root_cause_evidence,dear,0.0449,0.19519,False
root_cause_evidence,dlfix,0.0822,0.01747,True
root_cause_evidence,fitrepair,0.0803,0.02027,True
root_cause_evidence,gamma,0.0461,0.18331,False
root_cause_evidence,iter,0.0653,0.05912,False
root_cause_evidence,knod,0.0155,0.65403,False
root_cause_evidence,liana,0.0586,0.09062,False
root_cause_evidence,mcrepair,0.0366,0.29039,False
root_cause_evidence,mulpor,0.0001,0.99791,False
root_cause_evidence,rap-gen,0.0781,0.02408,True
root_cause_evidence,recoder,0.0694,0.04487,True
root_cause_evidence,repilot,0.0629,0.06935,False
root_cause_evidence,rewardrepair,0.0746,0.03122,True
root_cause_evidence,selfapr,0.0652,0.0598,False
root_cause_evidence,t5apr,0.0867,0.01215,True
root_cause_evidence,tare,0.0762,0.02775,True
root_cause_evidence,tenure,0.0605,0.08056,False
root_cause_evidence,thinkrepair,0.0592,0.0874,False
root_cause_evidence,transfer,0.0132,0.70351,False
root_cause_evidence,num_tools_fixed,0.0721,0.03738,True
root_cause_evidence,any_tool_fixed,0.0501,0.1479,False
hidden_reproducibility,alpharepair,0.0619,0.07363,False
hidden_reproducibility,arja-e,0.0035,0.91872,False
hidden_reproducibility,chatrepair,0.0995,0.004,True
hidden_reproducibility,circle,0.0673,0.052,False
hidden_reproducibility,coconut,0.0004,0.99161,False
hidden_reproducibility,codex,0.0819,0.01796,True
hidden_reproducibility,cure,0.0621,0.07308,False
hidden_reproducibility,dear,0.0192,0.57875,False
hidden_reproducibility,dlfix,0.0493,0.15474,False
hidden_reproducibility,fitrepair,0.0917,0.00803,True
hidden_reproducibility,gamma,-0.0326,0.34718,False
hidden_reproducibility,iter,0.0361,0.29693,False
hidden_reproducibility,knod,0.0744,0.03168,True
hidden_reproducibility,liana,0.0826,0.01703,True
hidden_reproducibility,mcrepair,0.0247,0.47514,False
hidden_reproducibility,mulpor,0.0486,0.16077,False
hidden_reproducibility,rap-gen,-0.0006,0.98671,False
hidden_reproducibility,recoder,0.0512,0.13899,False
hidden_reproducibility,repilot,0.0993,0.00409,True
hidden_reproducibility,rewardrepair,0.018,0.60315,False
hidden_reproducibility,selfapr,-0.0046,0.89528,False
hidden_reproducibility,t5apr,0.055,0.11248,False
hidden_reproducibility,tare,0.0916,0.00812,True
hidden_reproducibility,tenure,0.0432,0.21278,False
hidden_reproducibility,thinkrepair,0.0731,0.03465,True
hidden_reproducibility,transfer,-0.1106,0.00136,True
hidden_reproducibility,num_tools_fixed,0.0316,0.36231,False
hidden_reproducibility,any_tool_fixed,-0.0282,0.41545,False
impact_scope,alpharepair,0.0122,0.72498,False
impact_scope,arja-e,-0.0067,0.84685,False
impact_scope,chatrepair,-0.021,0.54438,False
impact_scope,circle,0.0589,0.08872,False
impact_scope,coconut,0.0416,0.22968,False
impact_scope,codex,0.0178,0.6077,False
impact_scope,cure,0.06,0.08293,False
impact_scope,dear,-0.0076,0.82565,False
impact_scope,dlfix,0.0155,0.65534,False
impact_scope,fitrepair,0.0353,0.30889,False
impact_scope,gamma,-0.0022,0.94902,False
impact_scope,iter,0.053,0.12618,False
impact_scope,knod,0.0352,0.30996,False
impact_scope,liana,0.0209,0.54599,False
impact_scope,mcrepair,0.04,0.24806,False
impact_scope,mulpor,0.0272,0.43191,False
impact_scope,rap-gen,0.0996,0.00395,True
impact_scope,recoder,0.0346,0.31731,False
impact_scope,repilot,0.0407,0.24061,False
impact_scope,rewardrepair,0.0438,0.20591,False
impact_scope,selfapr,0.075,0.03021,True
impact_scope,t5apr,0.0374,0.28041,False
impact_scope,tare,0.0279,0.42087,False
impact_scope,tenure,-0.0043,0.90223,False
impact_scope,thinkrepair,0.0017,0.96123,False
impact_scope,transfer,0.0131,0.70474,False
impact_scope,num_tools_fixed,0.0332,0.33725,False
impact_scope,any_tool_fixed,0.0184,0.59491,False
z_actionability,alpharepair,-0.0217,0.53189,False
z_actionability,arja-e,0.0897,0.00949,True
z_actionability,chatrepair,0.0335,0.33306,False
z_actionability,circle,0.0244,0.48157,False
z_actionability,coconut,-0.0085,0.80632,False
z_actionability,codex,0.0398,0.25072,False
z_actionability,cure,0.0262,0.44952,False
z_actionability,dear,0.0727,0.03564,True
z_actionability,dlfix,0.0265,0.44441,False
z_actionability,fitrepair,-0.0042,0.90324,False
z_actionability,gamma,-0.0076,0.82685,False
z_actionability,iter,0.0445,0.1991,False
z_actionability,knod,0.0013,0.97096,False
z_actionability,liana,0.0279,0.42078,False
z_actionability,mcrepair,0.0077,0.8243,False
z_actionability,mulpor,0.0608,0.07935,False
z_actionability,rap-gen,0.0173,0.6169,False
z_actionability,recoder,0.0423,0.22216,False
z_actionability,repilot,0.0547,0.11395,False
z_actionability,rewardrepair,0.0029,0.93372,False
z_actionability,selfapr,0.0675,0.05137,False
z_actionability,t5apr,0.0372,0.28281,False
z_actionability,tare,0.0682,0.0488,True
z_actionability,tenure,0.0205,0.55353,False
z_actionability,thinkrepair,0.0148,0.6685,False
z_actionability,transfer,0.0554,0.10935,False
z_actionability,num_tools_fixed,0.0813,0.01882,True
z_actionability,any_tool_fixed,0.0725,0.03622,True
z_clarity,alpharepair,-0.0086,0.80331,False
z_clarity,arja-e,0.1103,0.00142,True
z_clarity,chatrepair,0.0376,0.27803,False
z_clarity,circle,-0.0074,0.83118,False
z_clarity,coconut,-0.0056,0.87086,False
z_clarity,codex,0.0587,0.08998,False
z_clarity,cure,-0.0094,0.78672,False
z_clarity,dear,0.0553,0.1104,False
z_clarity,dlfix,0.0087,0.80196,False
z_clarity,fitrepair,-0.0104,0.76306,False
z_clarity,gamma,-0.0198,0.5668,False
z_clarity,iter,0.0466,0.17825,False
