project,bug_id,score_FlexFL,success_FlexFL,score_BRaIn,success_BRaIn,score_bluir,success_bluir,score_buglocator,success_buglocator,score_locus,success_locus,score_any,y_any
Collections,19,0.3222424360033308,0,0.2521107773661231,0,0.7837013634208851,1,0.5849256152886158,1,-0.025403617537079353,1,1.9967677731584463,1
Gson,17,0.18052570221613762,1,7.213416844138309,1,4.063215854157629,1,4.957561329398048,1,1.1625474159578366,0,10.529504944281184,1
Collections,25,-0.31425958548949523,1,-0.533289655652729,0,0.3104332648009336,1,-0.019792646880971508,1,2.274963669432646e-05,1,1.7308858459526708,1
Time,5,-1.1223528063123027,1,-0.6788719445519856,1,-1.4231893911348312,1,-1.255925665835054,1,-1.101257787735498,0,-1.5179237883542875,1
Csv,12,2.0847358563337326,0,2.658333076845105,1,1.8603944143940632,1,2.7102693268632514,1,0.7685813029855901,1,4.3840290970879225,1
Jsoup,83,-0.8020092303564177,0,0.05202117242361144,1,-0.5233107158695635,0,-0.03533937495973061,0,-0.3296219556275677,0,-1.7463728072526121,1
Jsoup,68,-1.5109846915785452,0,-0.3840355113617151,0,-1.1057099286301344,0,-0.24359475514372428,0,-1.1888730831709653,0,-4.77626782793412,0
Jsoup,54,0.3986213211785307,1,1.8645664112701381,1,0.30917422076076184,0,0.9845406952992408,1,0.2799835900833964,1,1.7348681453859427,1
Jsoup,40,-1.3193421449584255,0,-0.1967194787453356,0,-0.6094365987735288,0,-0.5215013400938433,1,-0.5189634349373039,0,-0.9842784502294272,1
Closure,80,-1.4878282834080234,0,-2.149003845401084,0,-2.4187442899972633,1,-2.881819227929096,0,-1.0288923993142158,0,-5.349559232291667,1
Compress,35,0.9660730995696243,0,1.4255415629863293,1,1.3395836905894372,1,1.1475068072254955,1,0.9706190050168214,1,2.5558037136658935,1
Compress,21,-0.41967216114084577,1,0.1518758212841611,1,0.4507899195556594,0,0.8072068500982521,1,-0.2728837625271545,0,1.5721605146782733,1
Closure,94,-0.6681056411284095,0,-1.8685263685434665,0,-1.1459053685858795,0,-1.5526369695757232,0,-0.6594406870020001,0,-3.235187783652462,0
Codec,4,0.3598348047777645,1,1.586048160274813,1,1.4726532093852513,0,1.678218256344531,1,-0.13077235695122513,1,3.2238492982272593,1
Math,18,0.6419774851625266,1,-0.4243275426271525,0,0.6334141930236179,1,-0.25438922290146276,1,0.6492655366857031,0,1.2500667764133189,1
Closure,43,0.17797489205950698,0,-2.397434976488534,1,-1.9292266400964062,0,-1.9631873639135091,1,-0.712805707930113,1,-3.118012450201603,1
Closure,110,-0.8918889669530072,0,-2.579335361806392,0,-1.8160923729197014,0,-2.63298779246383,0,-0.5558093137893595,0,-4.714335381494188,0
Closure,104,-1.0038751078887904,0,-1.3879550948812251,0,-1.480372105590436,0,-1.9501473100432518,0,-0.4109195413815312,0,-4.488263357535369,0
Closure,57,-0.5216581930872632,0,-2.220818148688593,0,-1.7019243529145314,0,-2.3149281491245612,0,-0.4681422607275744,0,-4.305202009580371,0
Math,24,-0.038168174678201584,1,-0.9296919379845267,0,0.5525924181008739,1,-0.8566338391041002,1,0.29034829787272154,0,0.2787923310901977,1
Lang,44,0.3133259106790191,0,0.1429776006896244,1,0.16473258617970526,1,0.400309030412105,1,0.1032530214516398,0,0.8272742868743305,1
Mockito,9,-1.7024240411239986,0,-2.482708876301724,0,-1.032928335458124,0,-1.8518378117564416,0,-0.5054990114796727,0,-2.8151756772434005,0
Closure,138,-1.286930969762374,0,-2.157939397989475,0,-2.103975717008235,0,-1.7293862881445483,0,-0.9656386636700373,0,-5.9013259856658875,0
Lang,50,1.7921510300591428,1,1.8651846809517856,1,1.425637599917797,1,1.7789777942570644,1,1.3954773248328984,0,3.5414063486237755,1
Math,30,1.0999997323783868,1,1.1436643555704202,0,1.6890356667516035,1,1.2461773120856643,1,1.5792777920078611,0,2.901273361209553,1
JacksonDatabind,14,-1.011534806337414,0,0.018323280242294408,0,-1.1604409166147025,0,0.46891893669960394,1,-0.9221386908006765,1,-0.9453187350936998,1
Collections,6,-0.5686033259817274,0,-0.20462576306553054,0,0.8273993122563867,1,0.04986099139444385,1,-0.36978990673453443,1,1.4090414705666432,1
JacksonCore,4,1.0998907749657982,1,1.5607203433630812,1,0.2205304893464631,0,1.1308059614513077,1,0.36299354464122957,1,1.5777032841919583,1
JacksonDatabind,28,-1.3837067917069705,1,-0.7233636808978376,0,-1.5717363026819655,1,-0.8443247970916276,1,-1.1033915026037933,1,-1.8741595729872456,1
JacksonDatabind,29,0.07595448707324162,0,2.709683583157303,1,3.1107125534158317,0,4.357158378975173,0,1.880447103643493,0,6.306829742737335,1
JacksonCore,5,0.9410893993790385,1,1.336855449292416,1,0.21202129450824522,0,0.7234976832305015,1,0.45079819746537103,1,2.3844282014399454,1
Collections,7,1.9899736031963233,0,1.4754444823716961,0,1.9716545157868355,1,1.828736649214515,0,1.7428911171879107,1,4.438704403639413,1
JacksonDatabind,15,0.4662790609181324,1,1.3781687155994953,1,-0.4738752300414743,1,1.2562476315356221,1,-0.07096253359057923,1,1.835691812630109,1
Lang,51,0.6555191913446194,1,1.65641005760729,1,1.3314904192560446,1,1.245890561600835,1,0.9255994023797652,0,2.022611076599033,1
Closure,139,-1.0732790551146347,0,-1.6965997886232351,0,-1.4323898255932719,0,-1.4264447505511129,0,-1.0839816051537061,0,-4.148623209276377,0
Math,31,1.17592026271555,0,0.9067943177191649,0,0.7511383316004595,0,0.494978508745368,0,0.7739424396510101,0,1.453817765525323,0
Math,25,-0.09364100390415322,1,-0.6767362968298349,1,0.23723542815555862,1,-0.6081882241058604,1,0.30822940682601785,0,0.10506235609893641,1
Mockito,8,0.3682138710718997,1,0.8480594746470008,1,-0.32853727165993174,1,-0.4835288055599279,1,0.18058960021264664,0,-0.046537018863963164,1
Lang,45,1.0470707411786404,1,1.3949684169553396,1,1.005401497272891,1,1.0356163731164905,1,0.6178070814951514,0,3.5050922885095073,1
Closure,105,-0.5940857499159157,0,-1.1988241067008265,1,-1.0511534996028968,0,-1.5357755294852198,0,-0.4726132718832686,0,-3.7409580487055467,1
Closure,56,-0.7627204012748137,0,-2.3775989201338135,0,-1.7765130679567167,0,-1.9648131763319077,0,-0.9508046967001362,0,-5.5003269687901195,0
Closure,42,-1.277003596911165,0,-3.18512252845611,0,-2.1937810467999386,0,-2.9149953721227995,0,-1.214247210605702,0,-5.6138601779190545,0
Math,19,0.6627099660972056,1,0.45162833105125405,0,1.2246709152028044,1,-0.14503203582634855,1,0.7775989235307605,0,1.3455854101982083,1
Closure,111,-1.7859866810490654,0,-2.6425002548964143,0,-1.88374888433161,0,-2.629958488610943,0,-0.7634003929127672,0,-5.6148517809546625,0
Codec,5,1.604672805799961,0,2.8742297862299298,1,2.424369103219748,1,2.6254840711326537,1,1.049133010202473,1,5.306053748481533,1
Compress,20,1.0784285466899284,0,1.9612834522758062,1,1.5931129869042924,0,1.739151065285662,1,0.8367844983290463,1,2.8338384646694186,1
Closure,95,0.9003726217759864,0,0.04190482316031864,0,-0.4008762345796812,0,-0.1670685935041929,0,0.3676342549802149,0,0.13426484432866637,0
Closure,81,-1.5678048746828899,0,-2.932763749705689,0,-2.6604272666730706,1,-2.4914661777604388,1,-1.3813065814105114,0,-7.5657162798107604,1
Compress,34,0.6447809679386208,1,2.804290054269891,1,1.9516411588937392,1,2.467753741256899,1,0.7001050928118754,1,4.657578394431188,1
Jsoup,41,-0.27028963383814153,0,0.23342862586630836,1,-0.509378714389478,1,0.15068940255432486,0,-0.45859673717107274,1,0.14634733276312362,1
Jsoup,55,0.20228303257007227,0,-0.4755382211809405,0,-1.2509608496169398,0,0.14151607564149654,0,-0.02243381918196507,0,-1.1480766910715903,0
Jsoup,69,-0.8575905394330372,0,0.057828130439419714,0,-0.8768840314904539,0,-0.3122978018824454,1,-0.9775357726827636,1,-0.945940780389786,1
Jsoup,82,-1.0207267793112418,0,-0.5792596260852412,0,-1.3635612721128783,1,-0.17914947618478172,0,-0.9079700230444545,0,-4.42155793500792,1
JacksonXml,1,-1.3749026424508572,0,-0.3579997449490483,1,-1.1401058687678338,0,-0.20378148189310805,0,-0.844778991170074,0,-1.9853024121655773,1
Csv,13,2.5862276172846133,1,2.8434419838893494,1,1.8595526897181571,1,2.72291306789089,1,1.188500736620057,1,4.864133959123953,1
Time,4,-0.6484005313999205,1,-0.6275034094215735,0,-1.4148870317938431,0,-1.1278514838779328,0,-0.6969400765969629,1,0.17338010218422173,1
Collections,24,0.4104405717573087,0,-0.02036889545762695,0,0.8752629335583417,1,0.3330594089670847,1,0.76611055679401,1,2.3256530991337354,1
Gson,16,4.229586698530407,0,8.95271406621655,1,4.8020897928135655,1,11.43300910944613,1,1.7450340240102897,1,9.656668842401968,1
Collections,18,0.827146645884247,0,2.0534890056535824,0,1.2283891395765485,1,1.7563969409168871,1,0.3200188017980421,1,3.351285618853911,1
Gson,14,0.6527884404788586,0,1.409092791047725,1,0.17562926310155683,1,0.5025873354642111,1,0.22803181182022758,1,1.140769995628834,1
Time,6,-1.2069130780945243,1,-0.6167446887756771,0,-1.0920892577567645,0,-1.0045977208735684,1,-0.41456947918619214,1,-0.6236329078507751,1
JacksonDatabind,108,1.4675574396399926,0,1.1150416450258676,0,0.26009456288655836,1,0.4181561302983619,1,0.4758891870455203,1,1.496500267161965,1
Collections,26,1.7048567033569597,1,2.41722121336385,1,2.5091605293211803,1,2.0905907790934766,1,1.2086965881749512,1,5.885926942376644,1
Csv,11,0.33295020324918145,1,0.41780566513057366,1,0.8223731994152815,1,0.5696187542127509,1,0.5892586546457266,1,1.0896460520147655,1
JacksonXml,3,0.4793151091171994,1,1.9464686684841552,1,0.5680270951202254,1,0.9726431457627233,1,0.6785775424568834,1,1.4977707942857375,1
Jsoup,80,-1.2503244035743173,1,-0.5409417470209656,0,-1.3135044169643508,0,-1.2675142083477249,1,-1.4115958908293966,1,-1.5386826129613476,1
Jsoup,9,0.44760252954565305,1,1.158230250971711,1,0.09030698276809118,0,0.7954619445374872,0,0.48724017434894346,1,1.8206927661036447,1
Jsoup,43,-1.1099361985745388,1,-0.7792629001407322,1,-1.0506103934955882,1,-0.7269414700412323,1,-0.7942929025762696,1,-0.410696344948388,1
Jsoup,57,1.0949932304542374,0,0.9710194369049031,1,0.12464956777493953,1,0.44529268781717396,1,0.4151179066079637,1,2.203198530263842,1
Closure,97,-0.4197010540956795,0,-1.7559984133750086,1,-1.4024584985763275,1,-1.2326162533247058,0,-0.7077197059669268,0,-5.386078529558681,1
Compress,22,-0.21773306603786427,1,0.6298137536412752,1,1.4109935038737724,1,0.4012638730421534,0,0.138776971007049,0,2.7016140938950164,1
Compress,36,1.3227075370576116,1,2.622374431427665,1,1.6783000370385333,1,2.240559614469897,1,1.2595636904953702,1,3.630040397434581,1
Closure,83,-0.7636449087486993,0,-1.6978807233619477,0,-1.3455233351315237,1,-1.69352207385873,1,-1.0715858954657467,0,-3.8475611841886943,1
Codec,7,0.8084580089950592,1,2.066905093069189,1,1.622229541595929,0,1.6402224358502688,1,0.34023502133445777,1,3.1642781107846476,1
Closure,54,-0.15904572932282174,0,-1.721962057580721,0,-1.3986608707476063,0,-2.1523616903125946,0,-0.5752336959687044,0,-0.8424279442808406,0
Closure,107,-0.9269377791847052,0,-2.814452409195419,1,-1.883425982547085,1,-2.6936462452796768,1,-0.9885651551024875,1,-4.367699431148906,1
Closure,113,1.0004686016060855,0,-0.8888291241106318,1,-0.36740296037227904,0,-1.4225493329850845,1,0.4480031650071151,1,-1.4131218365164917,1
Closure,40,0.18903573176640337,0,-1.1228213719997417,1,-0.6610632576308072,0,-1.021759754788071,1,0.2956609170372171,0,-3.4726277773458856,1
Math,33,0.20474537387172662,1,-0.5500611180432822,0,0.48364083519810636,1,0.00016479190645293036,0,0.20284571459991038,0,1.040445993527658,1
Closure,68,-0.12987979785911316,0,-1.4473201044806534,0,-1.297061333947171,0,-1.215516779327265,1,-0.7878238880137475,1,-3.0157793368808137,1
Lang,53,-0.48723087432169604,1,0.7142127597991075,1,0.5804088571428829,1,0.4803263484044288,1,-0.3069836877916276,0,1.915032967591717,1
Lang,47,-0.054837054480624564,1,-0.18156437891110105,1,0.47417268442689864,1,0.16439051489139425,1,0.019696512499817336,0,2.636433549074405,1
Math,27,1.7333015987587594,1,0.99308787663885,1,1.7711712587937454,1,1.1404779720209237,1,1.5475212305052866,0,2.967749451368597,1
JacksonDatabind,17,-1.2460158391953415,1,-0.7621414663917429,1,-1.434015569454712,0,-0.5803070570583955,1,-1.0790561407049346,1,-1.4468823765288272,1
Collections,5,-0.283612440388684,0,-0.27135311676079915,0,0.6474609906239558,1,-0.005151332881880347,1,0.258893037497129,1,1.907206754489231,1
JacksonCore,7,-0.3464710598385103,0,-0.6777169169981454,0,-0.5498750239956564,0,-0.012087486204229118,0,-0.05308868621827696,0,-1.6048745328403695,0
JacksonCore,6,-0.5360516572041844,1,-0.6105585857886726,1,-0.6560229674736194,1,-0.5697669780857602,1,-0.40558944932477786,1,-0.4253591730692801,1
Collections,4,0.7183865333705013,0,0.28240893279441664,0,1.2385105224862518,1,0.4099678615254424,1,0.5127967905689473,1,2.935219716354702,1
JacksonDatabind,16,-0.5938034299606126,0,-0.5591808259691041,0,-1.124271944365641,0,-0.5414353574362594,0,-0.6169425830900708,0,-1.88188900728428,0
Lang,46,1.2299729893056566,1,1.5032084153582776,1,0.9361829051739529,0,1.597050150834714,1,0.21241197600126727,0,2.7183591720869007,1
Math,26,0.05888858971507352,1,-0.14638007408245288,0,0.49236544843762253,1,-0.06454471252860519,1,0.23038887515373557,0,2.816070503735047,1
Closure,69,1.040783363524569,0,0.23400396766981404,0,0.2790535871638244,0,0.06887762962108897,0,0.5461237357446417,0,-0.9067392720687706,0
Math,32,0.6292781594159321,0,-0.6381693628666152,1,0.6398140953520574,1,-0.28632917582098355,0,0.4222255750182036,0,1.0813435794860906,1
Lang,52,0.7719130352828432,1,0.881713732191966,0,0.8109986250376531,1,0.9489391455002774,1,0.13037510455111928,0,1.5288140748267758,1
Closure,112,-0.5721899015337605,0,-2.728444456932479,1,-1.5206911642364953,1,-2.4814675224630234,0,-0.49804251501387975,0,-4.162213410087357,1
Closure,41,-0.564195587797795,0,-2.1037417495333264,0,-1.5061468144095576,0,-2.252131535261895,0,-0.6092983473319497,0,-3.419473573135846,0
Closure,55,-6.356875927398565,0,-6.888530071636934,0,-5.3537635844277425,0,-7.554176680943717,0,-3.760477467297057,0,-12.014175367950921,0
Closure,106,-1.937151469304704,0,-2.385623156134454,0,-2.155636757800824,0,-2.6415057378284814,0,-0.8821744088766155,0,-4.656462799764657,0
Codec,6,1.4850442096916354,1,2.4218310029503876,1,3.2197604464237033,1,2.109380252834434,1,1.5809349352366273,1,5.213005040412979,1
Compress,37,1.3315167740576332,1,2.2890711073885397,1,1.9332476854063954,0,1.5649535378458763,1,0.9425421760557059,1,4.319548218556574,1
Closure,82,-0.6413142582645208,0,-2.0373940867819633,0,-1.5453437341404785,0,-1.6535752989175645,0,-1.1045511254463405,0,-5.715678487679083,0
Closure,96,-0.7362967090134793,0,-0.5844893008388127,0,-0.48926042205629583,0,-1.061189684291654,0,-0.35371066787028915,0,-3.1774390891191895,0
Compress,23,0.1977107537054619,1,1.3118705353311484,0,1.6585493968424097,1,1.2193855784041645,1,0.1457984881067591,0,3.492781922610204,1
Jsoup,56,-0.3555518339373031,0,0.17087831219746188,0,-0.764697859829745,1,0.09480956783150425,1,-0.6019963722938906,1,-1.5530096985422037,1
Jsoup,42,1.061259562101009,1,3.091254471532382,1,0.9574482100310958,0,2.5696152399929204,1,0.4969601507077748,1,4.4947886272409505,1
Jsoup,8,-1.1497902095678003,1,-1.2209202394822098,0,-0.7276703975022957,0,-0.43517184751109755,0,-0.5053802075717974,1,-2.672969576578918,1
Jsoup,81,-0.5509688139941895,0,0.16521226894200888,0,-0.8190434074781044,0,-0.12852631400258613,0,-0.7793739927068486,0,-2.1793846953154534,0
JacksonXml,2,0.07473841017823626,1,-0.07380015015563943,0,-0.42478167509911,1,0.2750807255990163,0,-0.10136752691297862,0,1.2333854546210778,1
Csv,10,-0.07786585207914146,1,0.11519188872715952,1,0.6720875136224909,1,0.7469904358600444,1,-0.3015203354780613,1,1.7109250116516328,1
Collections,27,1.4117183542025675,0,1.8868655245023267,0,1.8842635771073897,0,2.3991424297799573,0,1.0336006366520447,0,3.2945766510967096,0
JacksonDatabind,109,-1.0045719102447135,0,-1.3364063888320548,0,-1.306975487439522,0,-1.5842479962015974,0,-0.7163260560283006,0,-2.61531252494996,0
Time,7,-1.1685098486620633,0,-0.7898322472551721,0,-0.9952291048651222,1,-0.861493405684738,0,-0.46879053398042225,1,-0.06755635227117412,1
Gson,15,0.8784026173006556,1,1.1856759457857529,1,0.2971489644943629,0,0.47650780380840224,1,0.687943693608702,1,1.143926267818896,1
Time,3,-1.0718838862612743,1,-0.20011662230901037,1,-0.9377067187893462,1,-0.6983313155650104,1,-0.5616501334637591,1,-0.2515689678485916,1
Collections,23,-0.3944161457310407,0,-0.1738887222123902,0,0.917819726569292,1,0.11943285937031661,1,0.4997236313645152,1,1.1263895444123813,1
Gson,11,1.82200596554402,0,3.72758797150065,0,4.283461033806288,0,4.245998689573653,0,1.0233687408991399,0,4.6377989061572595,0
JacksonXml,6,0.3560433197567995,1,0.3552764577176169,1,-0.4086456600513319,1,-0.05824207725546375,1,-0.056681833091951406,1,2.1995979552883567,1
Csv,14,1.9506030033564672,0,2.41575702764332,1,2.270304342673256,1,2.439746138624893,1,1.0319808015941736,1,4.899240592846745,1
Jsoup,85,0.5121474667343654,1,1.6340088120577985,0,0.483700883119731,0,0.8064628144846285,0,0.778778637074919,1,1.7018437856839095,1
Jsoup,91,-0.039317917384751856,0,0.0984309885879888,0,-0.6881793279117212,0,0.16722348803228124,0,-0.20698276739837845,0,-1.348729373457335,0
Jsoup,46,0.4263191650697362,0,2.434231839833114,0,0.42486096144505886,1,1.315453389906276,1,-0.02902721212744387,1,2.811623369493839,1
Jsoup,52,-0.7754352877981047,0,-0.4240662731839528,1,-0.9718656309487861,1,-0.4032583284325044,0,-0.9453186049216498,0,-1.6182669165823353,1
Codec,2,-0.04061821166711725,1,0.40380027130261803,1,1.2470742311289689,1,0.3532019227460054,1,-0.020926343152512614,1,2.2035800113505366,1
Compress,27,0.5029803271392347,1,2.9062032487031395,1,1.506099752026682,0,2.42730260411183,1,0.2985193742318009,1,3.6203453265537466,1
Closure,92,-0.2761892137976454,0,-0.9113335712007355,1,-0.9281560571857853,1,-1.144115192546452,0,-0.35884596371672295,0,-3.298328836669104,1
Closure,86,-0.6906453874988938,0,-1.5478358344374752,0,-1.4539837916429588,0,-1.564818403207972,0,-0.5450214926454147,1,-5.354572299934071,1
Compress,33,-0.3201506128685829,1,0.14944592831652814,0,0.883172431427495,0,0.4791685936775182,1,0.07125253131393763,1,3.0299604999531238,1
Lang,56,1.0152113677793166,1,1.538810104159571,1,1.5323721201806215,1,1.2988326616689014,1,1.0571679318465284,0,3.165400570263841,1
Math,36,1.8595396053838478,1,1.290012114799999,1,1.3133667640854179,1,0.9895584657855282,1,1.3462653912332248,0,1.8529977788061465,1
Closure,79,-2.2710670547812835,0,-2.6965612006549344,0,-2.192554354363374,0,-3.0611084761601317,0,-1.7830239615429224,1,-5.1585329444714,1
Math,22,0.169128717058513,0,-0.5632728609248838,0,0.6063533505941758,0,-0.19132710039625023,0,0.3977643702014694,0,1.9532803483662278,0
Lang,42,0.2998122125070373,0,0.2240907241904006,1,1.0694830626247014,0,0.6639295135763215,0,0.1044214476040282,0,1.8388395783728246,1
Closure,102,-2.131047584091406,0,-2.6969698390076724,0,-2.682061106861523,0,-2.514510718122538,0,-1.090943251133871,0,-8.066541513867586,0
Closure,51,-3.137749727202469,0,-4.564295739701636,0,-2.66282106869237,0,-3.8999721987904215,0,-1.6378392292032566,0,-9.388209786562658,0
Closure,45,-1.0897586058211641,0,-2.821382047270085,0,-2.016092372255778,0,-2.540309955764349,0,-0.840118831289838,0,-5.4460235533766355,0
Closure,116,-0.1407402681942551,0,-1.3174886551376896,0,-0.990553761808373,0,-1.7753099268517631,0,-0.5499829774840496,0,-1.6125880085391673,0
JacksonCore,2,0.5602661194321622,0,-0.6699962045814117,1,-0.8993656430092584,1,0.11661585875508007,1,-0.3778397403023136,1,-2.4704995529774645,1
JacksonDatabind,12,-0.2729544668591273,0,-0.05253698224739241,0,-0.8510604168916289,0,0.09327894883489901,0,-0.4927644334783054,0,-0.7487802050481237,0
JacksonDatabind,13,-0.1493250563869277,0,-1.099692014534799,0,-0.8309709903382029,0,-0.2377006986477625,0,0.48485840367504585,0,-0.8096485359132316,0
Collections,1,1.7857109246055167,0,1.9636812971318938,0,1.5715797451812308,1,1.924904521804809,1,0.9975685917716236,1,4.0542299421825865,1
JacksonCore,3,0.6620512896653253,1,1.158027939268606,1,0.20727427306594978,0,0.6426758580795069,1,0.3563787227617409,1,1.6145733148056793,1
Closure,44,-0.560123647717951,0,-3.0598788587855315,0,-2.507990088861193,0,-2.263632801939543,0,-0.9384022747994778,0,-8.668187981695858,0
Closure,117,-1.6212502371455817,0,-3.312452609854698,1,-2.2227455367921505,0,-3.1398280853757408,0,-0.8756868155735409,0,-6.6397402586812415,1
Closure,103,-1.7475451311763097,0,-1.5446195711168877,1,-1.339476869439071,0,-1.4891864518190168,0,-0.8952316621987262,0,-4.301818647820953,1
Closure,50,-1.1651033693868442,0,-2.085457658496985,0,-1.9717100375940726,0,-2.162889648860516,0,-0.8835482010852431,0,-6.449106248635735,0
Math,23,0.08221228328848051,1,-1.005121691001541,0,0.7966164396704164,1,-0.7049400863183226,1,0.3664499194581006,0,1.2291025830935618,1
Closure,78,-0.53387057770685,0,-2.0735265237663607,1,-1.5820238862947624,0,-1.4534720083540935,0,-0.9027506095176091,0,-4.6537148097195,1
Lang,43,1.5470723023697646,1,1.9195523150537208,1,2.404566626234565,0,1.9406604752422274,1,1.1562804078307423,0,3.5388238144027953,1
Lang,57,1.0647217047127917,1,1.5950882252418255,1,1.665601981593614,1,1.3587967860509431,1,1.1422819614328288,0,3.478943422487602,1
Math,37,1.4491473482470922,1,1.1114787525148628,1,1.8356773706998673,1,1.6579557141741477,1,1.1588709472959398,0,4.144646614927366,1
Closure,87,-0.815528603707438,0,-1.391033639870532,1,-1.222730083469529,1,-1.4817944945367716,0,-0.9096679054975784,1,-2.2741686878371907,1
Compress,32,1.6489700893275825,1,2.908879216101411,1,3.6810937763307203,0,2.742973625601778,1,1.2509761313862522,1,6.579580622554217,1
Compress,26,1.6215265079846577,1,2.739172908189758,1,1.8293690680507342,1,2.242486871056229,1,1.2609667388430392,1,5.1794952120903925,1
Codec,3,1.3730979553249916,0,2.732263748933971,1,1.9371625195381044,1,2.722045379996556,1,1.2225472965168147,1,5.645015916221451,1
Jsoup,53,-0.6057894258378559,0,-0.08311521158121575,0,-0.8757440750580756,1,0.09899000892621498,0,-0.33578200462322316,0,-4.222063052965072,1
Jsoup,47,-0.40951295501871166,0,-0.6873606863164017,0,-0.6279048746017336,0,-0.03432579778333775,0,0.14281622323075116,0,-0.5712963087931341,0
Jsoup,90,-1.4631574232490208,1,-0.7219394808444185,1,-1.806633036101957,0,-1.3843100865097966,1,-1.5365689372537585,1,-1.0233392098219787,1
Jsoup,84,0.14025022095051992,0,1.1082732468602836,1,-0.0832629988780939,1,0.33959125504547505,1,0.1933704471459985,1,3.3951806978928274,1
Csv,15,0.3509714720653947,0,0.09809052265655496,1,1.5117154553735868,1,0.7536506238087758,1,0.42353186481155575,1,3.8709084344151012,1
Gson,10,0.7522196599045408,0,2.2624777699119543,1,0.15646770398092716,0,1.733495880555109,0,0.4883467596743423,0,2.4272825385733334,1
Collections,22,1.0752423104483795,0,1.478012531394058,0,1.4943421699927288,1,1.412353041600444,1,0.5591389126925876,1,3.1599789383928356,1
Time,2,-0.057094329814896747,1,0.14124144465285,0,-0.623873024435131,0,-0.7932015540171904,0,-0.4342163643405678,1,0.4107887916419253,1
Collections,20,1.8595532546110016,0,1.7413855029254635,0,2.3035836452685587,1,1.8902235554734523,1,1.2143051453036928,1,4.011185076531694,1
Gson,12,0.6489847794482074,1,1.5944540791212845,1,0.33621276548630186,0,0.5585691345660472,1,0.48325588005778647,1,1.4821558412317561,1
JxPath,8,0.508029750944049,0,-0.23611742076176134,0,0.382795458663267,0,0.15905620902269918,0,0.4885381299186374,0,1.1091277568556477,0
JacksonXml,5,-0.06765964870619952,0,1.1922181222860118,0,-0.3827678269915811,1,0.21940753742332764,0,-0.20783845293433356,0,0.6702188984589574,1
Jsoup,92,-0.024940490218441247,0,-0.366827205793206,0,-0.7219816137658217,0,-0.05504576029129806,1,-0.23668416826763874,0,-1.5213281111231782,1
Jsoup,86,-1.3095342725561765,0,0.04300170662443039,0,-0.8338520421035481,0,-0.6265555724487603,0,-0.5400681135690423,0,-0.9135804027736539,0
Lang,8,1.361704147734913,1,2.480643562393592,1,2.1543070239678563,1,1.9496780777379168,1,1.0917823013694399,1,5.048676458559299,1
Jsoup,51,-0.6433841081876763,0,-0.15196013568629224,0,-0.6988253576951574,0,-0.020080631526451297,0,-0.6157779217459375,0,-0.7265185748727867,0
Jsoup,79,1.4364009605816586,1,1.9410822915110084,1,0.34990505997374605,1,1.3242725679796359,1,0.6146766636596219,1,3.2896705462289684,1
Codec,1,-0.5616763336457973,0,0.17521563837308013,1,0.5117617384555818,1,0.903402918476667,0,0.4097787075252183,0,-1.7027783458795152,1
Compress,18,0.688869646384643,1,2.4566166298324563,1,2.4424127379856957,0,2.070872086614513,1,0.8601141110067841,1,3.881732949558683,1
Compress,30,-0.5100828144696566,1,0.7389388834172778,0,0.7609290032683588,1,0.6901846078931424,0,-0.1870912320284281,1,2.359375480166416,1
Closure,85,-0.6244271464494839,0,-1.3874576112590662,0,-1.471170071432535,0,-1.1774219372757324,0,-0.9501631816906634,0,-5.335709375365499,0
Closure,91,0.7985396920635195,0,-0.15771570182916322,0,-0.062132127724744614,0,-0.06793463126121804,0,-0.3603072067879801,1,-2.3043044333873564,1
Compress,24,-0.6716582116001181,1,0.8587799151688997,1,0.9356069449592045,1,1.0432510103475077,1,-0.30188025354065523,1,1.8196400739296592,1
Lang,41,-0.08851523318955606,1,-0.06841298122147234,1,0.41360112205732424,0,0.6568206660175114,1,-0.1853884683907434,0,0.9039902749657996,1
Closure,129,-0.6718380501752154,0,-1.8688401692049978,0,-1.2807265802918646,0,-1.629292144450224,0,-0.4652906102859617,0,-4.108571166744601,0
Math,21,1.9983213823737698,0,2.068875660584122,0,2.300282093743479,1,2.2753963406163433,1,1.7030826227208642,0,14.649328982589163,1
Math,35,0.23071773276787255,1,-0.07463420099087173,1,0.7545060854283734,1,-0.14117815028202071,1,0.8391398100897821,0,1.5131207208485336,1
Lang,55,0.15964032613353676,1,0.4307563975983032,1,1.1943810487629485,1,0.7775917578514577,1,-0.10182801705798317,0,1.2408638581230635,1
Closure,115,-0.8229007358745052,0,-2.3397990676982716,0,-1.5627406694803774,0,-2.154085017824294,0,-0.7327387321280553,0,-3.583771124282511,0
Cli,40,-0.06623738902326008,1,0.543886675947893,1,1.5582692485041496,1,1.059989393309067,1,0.3370654726201897,1,3.5218310473885928,1
Closure,46,-1.6612401413855706,0,-3.2931726095649054,1,-1.921458109082676,0,-2.955122707775462,0,-1.1865525486073367,1,-5.613863338158593,1
Closure,52,-1.2083984463486195,0,-3.2626018771487644,0,-2.3824421088592143,0,-2.821862716453402,0,-1.4795757012257678,0,-6.4404774812082906,0
Closure,101,-0.05319440023930497,0,-0.5624265806043537,1,-0.8536699444162815,1,-0.6725977393388408,1,-0.49520368436676415,0,-2.5867200265370998,1
